"PPI","IRfile","s_birth1","s_birth2","s_birth3","s_birth4","s_birth5","s_birth6","s_birth7","s_birth8","s_birth9","s_infecund","s_neversex","s_sex_fbirth","API_ID"
0.200200526391337,"TZIR7BFL.DTA",0.152050617787365,0.134025346514066,0.105400969268324,0.0847432243814344,0.065531837174091,0.0507092235179144,0.0339401556955343,0.0238080630649081,0.0300328787516564,0.0734249821969848,0.124171638626056,0.122161063021666,"TZ2015DHS"
0.304935437103965,"TLIR71FL.DTA",0.0862407517356189,0.0860989979446337,0.07465259424286,0.0695383717038254,0.0534267693494337,0.0347927609694778,0.0217970668362427,0.0137959513111901,0.012907591807012,0.155955476818792,0.352321942869323,0.0384717244115914,"TL2016DHS"
0.108765121656808,"TGIR61FL.DTA",0.138331960383188,0.109972353860413,0.10028224375844,0.0836893988326822,0.0631158206667616,0.0430199821942299,0.0297393658294125,0.0168354359042774,0.0190362990507724,0.128600169195133,0.11608588350015,0.151291086824541,"TG2013DHS"
0.210961190388293,"UGIR7BFL.DTA",0.126574069207263,0.117582606815579,0.100213683446812,0.0852335573132718,0.0716693709233812,0.0526717878303234,0.0448443836911615,0.0332228463860039,0.0492248113239443,0.0639982890192225,0.14567541913307,0.109089174909967,"UG2016DHS"
0.203070237309306,"UAIR51FL.DTA",0.311198501170367,0.23108880379364,0.0382338098192674,0.00697050747413581,0.00176701124197462,0.00112050620386101,0.000299779562068657,0.000329381374439817,0.000113192222482212,0.13617637272075,0.137249521082557,0.135452613334456,"UA2007DHS"
0.401925643753815,"UZIR31FL.DTA",0.106319373338212,0.149372142159576,0.12421802445821,0.0934100966454563,0.0630450898663689,0.0346055831055909,0.0208402924371189,0.00795227146745524,0.00683109617402717,0.0905329285000078,0.248818273676059,0.0540548281719171,"UZ1996DHS"
0.328639839649869,"ZMIR71FL.DTA",0.158535606143809,0.130071758713626,0.107008891086316,0.0880184585598331,0.0681192221081771,0.0524641705213211,0.0389691979563937,0.024466016948875,0.0262286243602431,0.0669297920020935,0.13124535143011,0.107942910169203,"ZM2018DHS"
0.646028943937629,"ZWIR71FL.DTA",0.15094952014254,0.174723975941183,0.155281455460133,0.104342986648605,0.0561840019210126,0.0301143909193659,0.0123919585382058,0.00539039287873509,0.00551983747969832,0.047457347960738,0.18492979635345,0.0727143357563322,"ZW2015DHS"
0.589227370648305,"TRIR61FL.DTA",0.13142831045954,0.232222840844603,0.126044460257762,0.0469240832250643,0.0194272855933824,0.0132373217494135,0.00684749278481761,0.00422899690756784,0.00494859135298233,0.063881351522045,0.293704563644117,0.0571047016587043,"TR2013DHS"
0.328539701594191,"YEIR61FL.DTA",0.081219321421507,0.0843873492410097,0.0756475825643888,0.0653657448759605,0.0542486981244039,0.0457896223384388,0.0332191977555288,0.0247381318741328,0.0421153937637625,0.0870560236367513,0.348749566359677,0.0574633680444387,"YE2013DHS"
